elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
381.15,-0.0728,1.5667,0.2289,1.5518,-0.0728,1.5667,0.2289,1.5518
385.65,0.5988,1.5851,0.3322,1.5688,0.5988,1.5851,0.3322,1.5688
386.75,0.5976,1.5849,0.4260,1.5792,0.5976,1.5849,0.4260,1.5792
386.95,0.5376,1.5863,0.5213,1.5759,0.5376,1.5863,0.5213,1.5759
387.85,0.4685,1.5728,0.4767,1.5557,0.4685,1.5728,0.4767,1.5557
388.48,0.4041,1.5505,0.4363,1.5331,0.4041,1.5505,0.4363,1.5331
388.95,0.3756,1.4840,0.4311,1.5199,0.3756,1.4840,0.4311,1.5199
389.96,0.3955,1.4721,0.4389,1.5094,0.3955,1.4721,0.4389,1.5094
390.45,0.5116,1.5203,0.4509,1.5137,0.5116,1.5203,0.4509,1.5137
391.46,0.5078,1.5203,0.4606,1.5378,0.5078,1.5203,0.4606,1.5378
391.87,0.4637,1.5718,0.4613,1.5678,0.4637,1.5718,0.4613,1.5678
392.65,0.4243,1.6045,0.4139,1.5781,0.4243,1.6045,0.4139,1.5781
393.74,0.3988,1.6222,0.3423,1.5745,0.3988,1.6222,0.3423,1.5745
394.35,0.2747,1.5715,0.2709,1.5560,0.2747,1.5715,0.2709,1.5560
394.57,0.1500,1.5025,0.2041,1.5286,0.1500,1.5025,0.2041,1.5286
395.67,0.1068,1.4792,0.1652,1.4578,0.1068,1.4792,0.1652,1.4578
396.76,0.0903,1.4675,0.1506,1.3974,0.0903,1.4675,0.1506,1.3974
397.25,0.2044,1.2684,0.1600,1.3508,0.2044,1.2684,0.1600,1.3508
398.31,0.2014,1.2694,0.1751,1.3080,0.2014,1.2694,0.1751,1.3080
399.35,0.1970,1.2696,0.1900,1.2658,0.1970,1.2696,0.1900,1.2658
400.46,0.1826,1.2650,0.1794,1.2620,0.1826,1.2650,0.1794,1.2620
401.55,0.1646,1.2564,0.1666,1.2567,0.1646,1.2564,0.1666,1.2567
402.55,0.1512,1.2496,0.1530,1.2505,0.1512,1.2496,0.1530,1.2505
403.57,0.1377,1.2431,0.1799,1.2548,0.1377,1.2431,0.1799,1.2548
404.69,0.1287,1.2387,0.2380,1.2752,0.1287,1.2387,0.2380,1.2752
405.35,0.3174,1.2863,0.2979,1.2968,0.3174,1.2863,0.2979,1.2968
405.55,0.4549,1.3585,0.3576,1.3188,0.4549,1.3585,0.3576,1.3188
406.67,0.4506,1.3573,0.4184,1.3416,0.4506,1.3573,0.4184,1.3416
407.73,0.4361,1.3533,0.4393,1.3542,0.4361,1.3533,0.4393,1.3542
409.45,0.4330,1.3525,0.4326,1.3523,0.4330,1.3525,0.4326,1.3523
410.81,0.4218,1.3493,0.4261,1.3507,0.4218,1.3493,0.4261,1.3507
411.87,0.4214,1.3492,0.4194,1.3495,0.4214,1.3492,0.4194,1.3495
413.57,0.4180,1.3491,0.4160,1.3487,0.4180,1.3491,0.4160,1.3487
415.18,0.4029,1.3473,0.4141,1.3485,0.4029,1.3473,0.4141,1.3485
