elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
60.56,0.3132,-0.0804,0.2806,-0.0227,0.3132,-0.0804,0.2806,-0.0227
61.05,0.2882,-0.0360,0.2768,-0.0158,0.2882,-0.0360,0.2768,-0.0158
61.35,0.2532,0.0259,0.2691,-0.0022,0.2532,0.0259,0.2691,-0.0022
62.40,0.2405,0.0484,0.2570,0.0193,0.2405,0.0484,0.2570,0.0193
63.46,0.2502,0.0313,0.2505,0.0308,0.2502,0.0313,0.2505,0.0308
64.76,0.2527,0.0269,0.2510,0.0299,0.2527,0.0269,0.2510,0.0299
65.88,0.2557,0.0216,0.2570,0.0234,0.2557,0.0216,0.2570,0.0234
68.16,0.2557,0.0214,0.2617,0.0214,0.2557,0.0214,0.2617,0.0214
69.25,0.2706,0.0159,0.2673,0.0228,0.2706,0.0159,0.2673,0.0228
74.15,0.2738,0.0210,0.2734,0.0282,0.2738,0.0210,0.2734,0.0282
75.15,0.2805,0.0343,0.2800,0.0350,0.2805,0.0343,0.2800,0.0350
76.16,0.2863,0.0482,0.2842,0.0445,0.2863,0.0482,0.2842,0.0445
77.30,0.2890,0.0557,0.2876,0.0511,0.2890,0.0557,0.2876,0.0511
115.45,0.2913,0.0632,0.2877,0.0524,0.2913,0.0632,0.2877,0.0524
118.05,0.2910,0.0540,0.2873,0.0516,0.2910,0.0540,0.2873,0.0516
119.26,0.2812,0.0409,0.2850,0.0451,0.2812,0.0409,0.2850,0.0451
120.26,0.2839,0.0441,0.2833,0.0414,0.2839,0.0441,0.2833,0.0414
121.26,0.2775,0.0231,0.2814,0.0383,0.2775,0.0231,0.2814,0.0383
122.36,0.2827,0.0449,0.2810,0.0354,0.2827,0.0449,0.2810,0.0354
123.37,0.2815,0.0387,0.2767,0.0337,0.2815,0.0387,0.2767,0.0337
124.46,0.2794,0.0261,0.2709,0.0377,0.2794,0.0261,0.2709,0.0377
125.47,0.2622,0.0356,0.2587,0.0393,0.2622,0.0356,0.2587,0.0393
126.47,0.2484,0.0434,0.2477,0.0419,0.2484,0.0434,0.2477,0.0419
127.55,0.2218,0.0529,0.2339,0.0479,0.2218,0.0529,0.2339,0.0479
128.56,0.2267,0.0516,0.2249,0.0516,0.2267,0.0516,0.2249,0.0516
129.68,0.2105,0.0557,0.2086,0.0553,0.2105,0.0557,0.2086,0.0553
130.81,0.2171,0.0545,0.1870,0.0580,0.2171,0.0545,0.1870,0.0580
131.06,0.1671,0.0615,0.1682,0.0607,0.1671,0.0615,0.1682,0.0607
131.65,0.1136,0.0666,0.1559,0.0622,0.1136,0.0666,0.1559,0.0622
132.66,0.1330,0.0650,0.1661,-0.0503,0.1330,0.0650,0.1661,-0.0503
133.76,0.1486,0.0634,0.1955,-0.1618,0.1486,0.0634,0.1955,-0.1618
136.15,0.2680,-0.5080,0.2342,-0.2751,0.2680,-0.5080,0.2342,-0.2751
137.15,0.3141,-0.4961,0.2525,-0.3880,0.3141,-0.4961,0.2525,-0.3880
138.25,0.3076,-0.4997,0.2701,-0.5005,0.3076,-0.4997,0.2701,-0.5005
138.75,0.2244,-0.4997,0.2637,-0.4988,0.2244,-0.4997,0.2637,-0.4988
139.85,0.2363,-0.4993,0.2510,-0.4990,0.2363,-0.4993,0.2510,-0.4990
140.85,0.2361,-0.4993,0.2403,-0.4984,0.2361,-0.4993,0.2403,-0.4984
142.06,0.2506,-0.4972,0.2517,-0.4968,0.2506,-0.4972,0.2517,-0.4968
144.68,0.2542,-0.4965,0.2607,-0.4953,0.2542,-0.4965,0.2607,-0.4953
145.75,0.2811,-0.4918,0.2710,-0.4938,0.2811,-0.4918,0.2710,-0.4938
146.75,0.2814,-0.4918,0.2900,-0.4921,0.2814,-0.4918,0.2900,-0.4921
148.05,0.2876,-0.4918,0.3040,-0.4907,0.2876,-0.4918,0.3040,-0.4907
149.05,0.3455,-0.4888,0.2992,-0.4901,0.3455,-0.4888,0.2992,-0.4901
150.06,0.3242,-0.4895,0.2766,-0.4896,0.3242,-0.4895,0.2766,-0.4896
150.45,0.2574,-0.4884,0.2415,-0.4881,0.2574,-0.4884,0.2415,-0.4881
150.66,0.1682,-0.4893,0.1841,-0.4846,0.1682,-0.4893,0.1841,-0.4846
151.05,0.1123,-0.4845,0.1198,-0.4795,0.1123,-0.4845,0.1198,-0.4795
151.46,0.0582,-0.4715,0.0616,-0.4741,0.0582,-0.4715,0.0616,-0.4741
152.45,0.0027,-0.4639,0.0077,-0.4690,0.0027,-0.4639,0.0077,-0.4690
153.56,-0.0337,-0.4613,-0.0142,-0.4694,-0.0337,-0.4613,-0.0142,-0.4694
155.06,-0.1012,-0.4640,-0.0098,-0.4755,-0.1012,-0.4640,-0.0098,-0.4755
155.25,0.0028,-0.4864,0.0187,-0.4852,0.0028,-0.4864,0.0187,-0.4852
155.39,0.0805,-0.5021,0.0318,-0.4911,0.0805,-0.5021,0.0318,-0.4911
155.56,0.1450,-0.5120,0.0761,-0.5002,0.1450,-0.5120,0.0761,-0.5002
