elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
49.10,0.5911,-0.8195,0.5863,-0.8144,0.5911,-0.8195,0.5863,-0.8144
49.30,0.6288,-0.8799,0.6291,-0.8794,0.6288,-0.8799,0.6291,-0.8794
49.70,0.6654,-0.9365,0.6634,-0.9324,0.6654,-0.9365,0.6634,-0.9324
50.30,0.7014,-0.9904,0.6778,-0.9573,0.7014,-0.9904,0.6778,-0.9573
50.93,0.7301,-1.0356,0.6774,-0.9556,0.7301,-1.0356,0.6774,-0.9556
51.60,0.6632,-0.9440,0.6668,-0.9367,0.6632,-0.9440,0.6668,-0.9367
52.50,0.6269,-0.8712,0.6490,-0.9069,0.6269,-0.8712,0.6490,-0.9069
53.50,0.6124,-0.8420,0.6271,-0.8709,0.6124,-0.8420,0.6271,-0.8709
54.50,0.6123,-0.8419,0.6240,-0.8624,0.6123,-0.8419,0.6240,-0.8624
56.70,0.6206,-0.8556,0.6337,-0.8778,0.6206,-0.8556,0.6337,-0.8778
57.30,0.6478,-0.9014,0.6518,-0.9082,0.6478,-0.9014,0.6518,-0.9082
57.90,0.6754,-0.9479,0.6738,-0.9452,0.6754,-0.9479,0.6738,-0.9452
58.50,0.7031,-0.9943,0.6806,-0.9563,0.7031,-0.9943,0.6806,-0.9563
59.50,0.7222,-1.0266,0.6754,-0.9474,0.7222,-1.0266,0.6754,-0.9474
60.30,0.6543,-0.9115,0.6652,-0.9300,0.6543,-0.9115,0.6652,-0.9300
60.50,0.6220,-0.8567,0.6510,-0.9058,0.6220,-0.8567,0.6510,-0.9058
64.30,0.6244,-0.8608,0.6397,-0.8865,0.6244,-0.8608,0.6397,-0.8865
65.33,0.6320,-0.8737,0.6476,-0.8996,0.6320,-0.8737,0.6476,-0.8996
66.10,0.6657,-0.9298,0.6634,-0.9264,0.6657,-0.9298,0.6634,-0.9264
66.70,0.6941,-0.9772,0.6687,-0.9369,0.6941,-0.9772,0.6687,-0.9369
67.70,0.7011,-0.9904,0.6705,-0.9419,0.7011,-0.9904,0.6705,-0.9419
68.10,0.6506,-0.9136,0.6655,-0.9357,0.6506,-0.9136,0.6655,-0.9357
69.11,0.6409,-0.8987,0.6583,-0.9254,0.6409,-0.8987,0.6583,-0.9254
71.80,0.6408,-0.8988,0.6441,-0.9037,0.6408,-0.8988,0.6441,-0.9037
