elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
83.19,0.4914,0.3533,0.5136,0.3748,0.4914,0.3533,0.5136,0.3748
83.55,0.4669,0.4061,0.4590,0.2958,0.4669,0.4061,0.4590,0.2958
84.00,0.3782,0.0811,0.4103,0.2349,0.3782,0.0811,0.4103,0.2349
84.57,0.3688,0.1523,0.3770,0.1867,0.3688,0.1523,0.3770,0.1867
85.58,0.3464,0.1819,0.3437,0.1136,0.3464,0.1819,0.3437,0.1136
85.88,0.3245,0.1121,0.3239,0.0925,0.3245,0.1121,0.3239,0.0925
85.95,0.3006,0.0405,0.3029,0.0463,0.3006,0.0405,0.3029,0.0463
86.24,0.2793,-0.0241,0.2827,-0.0171,0.2793,-0.0241,0.2827,-0.0171
86.55,0.2635,-0.0789,0.2674,-0.0932,0.2635,-0.0789,0.2674,-0.0932
86.99,0.2454,-0.1353,0.2662,-0.1980,0.2454,-0.1353,0.2662,-0.1980
87.95,0.2483,-0.2681,0.2688,-0.3016,0.2483,-0.2681,0.2688,-0.3016
90.65,0.2947,-0.4835,0.2841,-0.4143,0.2947,-0.4835,0.2841,-0.4143
90.74,0.2923,-0.5424,0.3154,-0.5478,0.2923,-0.5424,0.3154,-0.5478
90.95,0.3396,-0.6422,0.3466,-0.6749,0.3396,-0.6422,0.3466,-0.6749
92.86,0.4020,-0.8028,0.3636,-0.7702,0.4020,-0.8028,0.3636,-0.7702
93.08,0.4046,-0.9038,0.5163,-0.8668,0.4046,-0.9038,0.5163,-0.8668
93.98,0.3795,-0.9599,0.6756,-0.9431,0.3795,-0.9599,0.6756,-0.9431
96.80,1.0556,-1.0252,0.8393,-0.9861,1.0556,-1.0252,0.8393,-0.9861
97.25,1.1363,-1.0241,1.0027,-1.0090,1.1363,-1.0241,1.0027,-1.0090
97.55,1.2206,-1.0177,1.1642,-1.0052,1.2206,-1.0177,1.1642,-1.0052
98.65,1.2215,-1.0180,1.1874,-0.9746,1.2215,-1.0180,1.1874,-0.9746
99.68,1.1871,-0.9411,1.2505,-0.9295,1.1871,-0.9411,1.2505,-0.9295
100.48,1.1717,-0.8718,1.2557,-0.9551,1.1717,-0.8718,1.2557,-0.9551
103.75,1.4519,-0.7988,1.2461,-0.9930,1.4519,-0.7988,1.2461,-0.9930
107.94,1.2462,-1.1459,1.2226,-1.0565,1.2462,-1.1459,1.2226,-1.0565
108.05,1.1735,-1.2072,1.2005,-1.1285,1.1735,-1.2072,1.2005,-1.1285
108.56,1.0700,-1.2585,1.1116,-1.2126,1.0700,-1.2585,1.1116,-1.2126
109.62,1.0608,-1.2318,1.0572,-1.2178,1.0608,-1.2318,1.0572,-1.2178
110.25,1.0073,-1.2194,1.0094,-1.2244,1.0073,-1.2194,1.0094,-1.2244
111.48,0.9745,-1.1722,0.9844,-1.2313,0.9745,-1.1722,0.9844,-1.2313
112.40,0.9345,-1.2400,0.9684,-1.2552,0.9345,-1.2400,0.9684,-1.2552
113.96,0.9449,-1.2930,0.9782,-1.2907,0.9449,-1.2930,0.9782,-1.2907
114.65,0.9806,-1.3514,1.0109,-1.3449,0.9806,-1.3514,1.0109,-1.3449
114.88,1.0567,-1.3966,1.0688,-1.3953,1.0567,-1.3966,1.0688,-1.3953
114.95,1.1380,-1.4436,1.1016,-1.4196,1.1380,-1.4436,1.1016,-1.4196
115.17,1.2239,-1.4921,1.1167,-1.4288,1.2239,-1.4921,1.1167,-1.4288
115.25,1.1086,-1.4143,1.1976,-1.4398,1.1086,-1.4143,1.1976,-1.4398
116.25,1.0562,-1.3976,1.2626,-1.4417,1.0562,-1.3976,1.2626,-1.4417
117.25,1.4615,-1.4517,1.3104,-1.4339,1.4615,-1.4517,1.3104,-1.4339
118.25,1.4628,-1.4529,1.3843,-1.4422,1.4628,-1.4529,1.3843,-1.4422
119.32,1.4631,-1.4531,1.4535,-1.4523,1.4631,-1.4531,1.4535,-1.4523
120.40,1.4779,-1.4557,1.4340,-1.4505,1.4779,-1.4557,1.4340,-1.4505
121.36,1.4022,-1.4482,1.4652,-1.4601,1.4022,-1.4482,1.4652,-1.4601
122.43,1.3641,-1.4425,1.4967,-1.4697,1.3641,-1.4425,1.4967,-1.4697
123.05,1.6188,-1.5009,1.5014,-1.4732,1.6188,-1.5009,1.5014,-1.4732
124.05,1.6205,-1.5013,1.5344,-1.4816,1.6205,-1.5013,1.5344,-1.4816
