elapsed_s,x_rel_raw_m,y_rel_raw_m,x_rel_smooth_m,y_rel_smooth_m,x_explored_raw_m,y_explored_raw_m,x_explored_smooth_m,y_explored_smooth_m
59.29,0.2641,0.8800,0.2007,0.8989,0.2641,0.8800,0.2007,0.8989
59.89,0.2007,0.8979,0.1981,0.9008,0.2007,0.8979,0.1981,0.9008
60.89,0.1458,0.9231,0.1929,0.9040,0.1458,0.9231,0.1929,0.9040
61.46,0.2138,0.8990,0.1459,0.9179,0.2138,0.8990,0.1459,0.9179
61.69,0.1402,0.9200,0.1360,0.9194,0.1402,0.9200,0.1360,0.9194
62.59,0.0289,0.9494,0.1209,0.9202,0.0289,0.9494,0.1209,0.9202
62.89,0.1514,0.9055,0.1095,0.9197,0.1514,0.9055,0.1095,0.9197
63.19,0.0701,0.9270,0.0961,0.9196,0.0701,0.9270,0.0961,0.9196
63.62,0.1571,0.8966,0.0876,0.9178,0.1571,0.8966,0.0876,0.9178
63.89,0.0729,0.9196,0.0905,0.9149,0.0729,0.9196,0.0905,0.9149
64.20,-0.0137,0.9400,0.0940,0.9121,-0.0137,0.9400,0.0940,0.9121
65.02,0.1661,0.8911,0.0688,0.9183,0.1661,0.8911,0.0688,0.9183
65.43,0.0877,0.9132,0.0559,0.9212,0.0877,0.9132,0.0559,0.9212
65.80,0.0309,0.9276,0.0733,0.9154,0.0309,0.9276,0.0733,0.9154
66.81,0.0083,0.9343,0.0355,0.9245,0.0083,0.9343,0.0355,0.9245
67.30,0.0735,0.9110,0.0125,0.9267,0.0735,0.9110,0.0125,0.9267
67.40,-0.0231,0.9364,-0.0213,0.9310,-0.0231,0.9364,-0.0213,0.9310
68.52,-0.0271,0.9241,-0.0590,0.9355,-0.0271,0.9241,-0.0590,0.9355
68.99,-0.1381,0.9493,-0.1051,0.9423,-0.1381,0.9493,-0.1051,0.9423
70.05,-0.1801,0.9566,-0.1111,0.9394,-0.1801,0.9566,-0.1111,0.9394
71.10,-0.1572,0.9449,-0.1641,0.9493,-0.1572,0.9449,-0.1641,0.9493
71.22,-0.0531,0.9220,-0.1690,0.9490,-0.0531,0.9220,-0.1690,0.9490
71.49,-0.2920,0.9736,-0.1519,0.9434,-0.2920,0.9736,-0.1519,0.9434
71.81,-0.1625,0.9477,-0.1545,0.9432,-0.1625,0.9477,-0.1545,0.9432
72.29,-0.0945,0.9288,-0.2038,0.9529,-0.0945,0.9288,-0.2038,0.9529
72.60,-0.1706,0.9440,-0.1896,0.9487,-0.1706,0.9440,-0.1896,0.9487
72.89,-0.2994,0.9707,-0.2275,0.9547,-0.2994,0.9707,-0.2275,0.9547
73.29,-0.2211,0.9525,-0.2608,0.9612,-0.2211,0.9525,-0.2608,0.9612
73.57,-0.3519,0.9778,-0.2908,0.9670,-0.3519,0.9778,-0.2908,0.9670
